,ITY CONSULTING,"ITY Consulting est un cabinet de conseil spécialisé en performance et transformation des systèmes d'information.

L'objectif d'ITY Consulting est de vous accompagner afin de RATIONNALISER et SECURISER l'évolution de votre système d'information.

A ce titre ITY Consulting intervient auprès de ses clients sur différents axes :

- Performance de SI :
. Audit de situation,
. Schéma directeur & Urbanisation,
. Processus Internes & Externes,
. Performance Economique.
- Transformation du SI :
. Conduite du Changement,
. Pilotage de Projets,
. Management de Transition,
. Assistance MOA/MOE.
Notre objectif est de sécuriser, rationaliser et participer à l'évolution de votre ""système d'information"" afin que vous restiez concentré sur votre coeur de métier. 

A ce titre nous intervenons par exemple au sein de sociétés telles que des mutuelles, des assureurs, des banques, des éditeurs de logiciels, des industriels, etc.

Nous sommes à votre disposition pour vous décrire notre approche au regard de vos attentes et répondre à toutes vos questions.

www.ity-consulting.com",,,http://www.ity-consulting.com,,,,2007,0,2255,45.7932380,4.7759018,42,Chemin du Moulin Carron,,Écully,ecully,69130,Auvergne-Rhône-Alpes,auvergne-rhone-alpes,Métropole de Lyon,metropole-de-lyon,France,FR,"42 chemin du moulin carron, 69130, ecully, france",2008-09-26 03:31:50,php
,SSII d'avant-garde,"Xpress2people est une SSII à taille humaine spécialisée dans les services informatiques à forte valeur ajoutée.
Nous développons une relation de conseil personnalisée et durable en toute indépendance.
Pôles d'expertise : Sécurité - Systèmes et réseaux -sgbd.
Labo : création de produits de sécurité.

Une implantation au Canada : X2P CANADA.

Un état d'esprit différent du marché : centré sur la qualité, la satisfaction client et la qualité des rapports humains.",,,http://www.xpress2people.com,,,,2006,0,2294,48.8695299,2.3591713,8,Rue Taylor,Paris 10e Arrondissement,Paris,paris,75010,Île-de-France,ile-de-france,,,France,FR,"8 rue taylor, 75010, paris, france",2008-10-02 09:17:40,php
,Progressive,Cabinet de recrutement spécialisé IT et Finances pour les freelances,,,http://www.progressive-fr.com,,,,1990,0,2417,48.8725965,2.3358001,,Boulevard Haussmann,Paris 9e Arrondissement,Paris,paris,75009,Île-de-France,ile-de-france,,,France,FR,"10 bd haussmann, 75009, paris, france",2005-11-28 15:15:46,php
,Cabinet de recrutement Aequatio,"AEQUATIO est un cabinet de recrutement spécialisé dans les métiers de l'Informatique.
Notre philosophie: apporter une satisfaction égale à tous, tant pour nos candidats que pour nos clients (rapport gagnant %u2013 gagnant).
AEQUATIO a fait ses preuves et travaille aujourd'hui avec les plus grands, nos profils informatiques vont du secteur bancaire à celui du bâtiment.
Nous avons des opportunités en CDI France entière et à l'étranger",,,,,,,,1,2506,48.7990560,2.4786236,32,Rue Garibaldi,Adamville,Saint-Maur-des-Fossés,saint-maur-des-fosses,94100,Île-de-France,ile-de-france,Val-de-Marne,val-de-marne,France,FR,"32 rue garibaldi, 94100, st maur, france",2008-10-27 13:34:54,php
,Quelques informations sur Ai3,"Ai3 est une société de service en ingénierie informatique (SSII) spécialisée dans l'intégration de solutions innovantes reposant les technologies Microsoft.

Fondée par deux consultants et un architecte, Ai3 se veut différente des SSII ""classiques"".

Partenaire certifiée de Microsoft, Ai3 apporte toute son expertise et son savoir-faire aux entreprises désireuse d'employer des solutions innovantes répondant en tout point à leurs besoins et à leurs contraintes, tout en préservant une approche résolument orginale : l'Usage.",,,http://www.ai3.fr,,,,2008,1,2512,48.8310681,2.3765997,118,Avenue de France,Paris 13e Arrondissement,Paris,paris,75013,Île-de-France,ile-de-france,,,France,FR,"118 avenue de france, 75013, paris, france",2008-10-27 15:21:25,php
9,ITSGROUP,"ITS Group est une ESN, spécialisée dans le développement durable des infrastructures IT. Le groupe propose une offre complète de Gestion des infrastructures à forte valeur ajoutée : Transformation, Maintien en Condition Opérationnelle sur site ou hors site et  Hébergement des SI, Conseil & Assistance à maîtrise d’ouvrage. ITS Group mène une politique dynamique de partenariat avec les éditeurs majeurs du marché (CA, Orsyp, SYSTAR, Microsoft,  Oracle, Symantec, VMware, Veeam, Arkeia,  Netapp, EMC, CISCO, DELL, Falconstor, DataCore), dans un souci constant de garantir, aux utilisateurs, un haut niveau de disponibilité, de sécurité et d’accessibilité à leurs systèmes d’information.",,more_than_1000_employees,http://www.itsgroup.com,,,,1997,1,2536,48.8373804,2.2301961,42,Rue de Bellevue,Parchamp - Albert Kahn,Boulogne-Billancourt,boulogne-billancourt,92100,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"42 rue de bellevue, 92100, boulogne-billancourt, france",2005-12-05 13:20:30,php
,spherius,"Société de Services et de Formation.

Spécialisé sur l'administration des systèmes d'exploitation Unix, Linux et Windows.",,,http://www.spherius.fr,,,,2003,1,2542,48.8698145,2.3835582,5,Allée Georges Rouault,Quartier de Belleville,Paris,paris,75020,Île-de-France,ile-de-france,,,France,FR,"5 allee georges rouault, 75020, paris, france",2005-12-05 17:08:36,php
9,OBJECTWARE MANAGEMENT GROUP,"Crée en 1999, Objectware est une société de conseil et d’ingénierie informatique spécialisée dans le secteur de la banque, de la finance de marché, et de l’assurance, dont la notoriété sur les grands comptes de la place de Paris a fait un spécialiste reconnu des décideurs en Maîtrise d’ouvrage comme en Maîtrise d’œuvre. 

Notre activité couvre la totalité du cycle de vie des systèmes d'informations (Pilotage et Gestion de projet, Conseil en MOA, Conception, Réalisation, Maintenance, Production Exploitation).",,employees_250_999,https://www.objectware.fr,,,,1999,1,2593,48.8618572,2.3405241,,Rue Saint-Honoré,Paris 1er Arrondissement,Paris,paris,75001,Île-de-France,ile-de-france,,,France,FR,"191 rue saint honoré, 75001, paris, france",2005-12-08 10:21:30,php
,"CVO-CyberConseil, partenaire des Industries de la Santé","CVO-CyberConseil, PME de 230 collaborateurs (dont 200 consultants), est une société de conseil crée en 1995, 100% dédiée à l'Industrie de la Santé. Nos clients sont les industries pharmaceutiques, Chimie fine, laboratoires, dispositifs médicaux, ingénierie/équipementiers et également les cosmétiques.

Nous avons 3 domaines d'expertise qui sont : la Validation, la Qualification, l'Ingénierie

Validation:
- V systèmes informatisés
- V systèmes informatisés de laboratoires
- V systèmes automatisés, aussi bien sur la partie automate que sur la supervision de production
- Qualification des équipements et utilités aussi bien en production (autoclave, mélangeur, comprimeuse..) que des équipements de conditionnement (blistèreuses, encartonneuse%u2026, des équipements de laboratoire (type HPLC avec Agilent, Variant%u2026), des utilités (HVAC, eau purifiée, réseau d'azote%u2026)
- Validation de procédés.

Qualification et la Veille Réglementaire(ou Affaires réglementaires).

Ingénierie :
Notre positionnement est de faire de l'Assistance à Maitrise d'Ouvrage. Nous intervenons à différents niveaux : recueil des besoins utilisateurs, rédaction du Cahier des Charges, lancement des appels d'offres, sélection des fournisseurs et suivi du projet jusqu'à la mise en service.

Par rapport aux types de prestations que nous sommes amenés à faire chez nos clients :
- Conseil
- Audit
- Assistance technique
- Formations: Centre de Formation agrée: à double vocation. Tout d'abord répondre aux besoins de nos clients et former nos propres collaborateurs.
- Management de projet

En terme d'agences :
Agence France: Lyon (siège), Lille, Paris, Strasbourg, Toulouse, Val de Reuil
Agence Belgique
Agence Suisse
Agence USA

Nous sommes en permanence à la recherche de nouveaux collaborateurs. Contactez nous !

Appellez moi au 06 87 72 81 24 pour le Sud Ouest. Merci
	
Secteur :  Conseils et Services",,,http://www.cyberconseil.com,,,,1995,1,2630,43.6338822,1.3780621,,Rue Marcel Doret,,Blagnac,blagnac,31700,Occitanie,occitanie,Haute-Garonne,haute-garonne,France,FR,"2 ter rue marcel doret, 31700, blagnac, france",2008-11-03 14:42:24,php
9,FREE EXPERT,"FREE EXPERT est une SSII  dont le cœur de métier est le recrutement et la délégation d'experts informaticiens pour des missions de MOA, MOE, NTIC et BI. Fort d’un réseau de 5 000 consultants, nous intervenons également pour des missions d’expertise, de conception et de réalisation de proof of concept.
Les décideurs de Grands Comptes et de PME – PMI nous font confiance pour les aider à trouver rapidement leurs Experts Informaticiens, ils nous sollicitent en tant que DRH externalisée depuis près de 12 ans.",,employees_20_99,http://www.free-expert.com,,,,2000,0,2721,48.8730422,2.2300748,22,Rue Edouard Nieuport,Quartier Écluse-Belvédère,Suresnes,suresnes,92150,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"22 rue edouard nieuport, 92150, suresnes, france",2005-12-15 18:29:31,php
,Recrutemenent développeur PHP,"Le groupe Mediactive, créé en 1995, a pour vocation de:

- Concevoir et développer des sites internet et extranet à fortes valeurs ajoutées.

- Administrer 3 salles blanches d'hébergement de serveurs sous Linux et Windows.

- Assurer l'infogérance de parcs informatiques pour diverses structures.

- Jouer un rôle clés dans la mise en %u0153uvre de systèmes de gestion pour d'importantes opérations évènementielles.


Quelques réalisations :

http://www.ravel2008.fr : le site d'orientation des bacheliers pour leur inscription post bac (6 M de pages vues, 1 M de visiteurs).

http://www.v-trafic.com (géo localisation).

http://www.bellavista-villas.com : location en ligne de demeures de charme.

http://grips.proinno-europe.eu : L'extranet et le site public du projet Grips pour la Commission Européenne.

http://www.3ds.com/news-events/acforum/overview : le site dédié au European Catia Forum 2008 réunissant à Eurodisney les experts du logiciel phare de la 3D.

D'autres sites à accès réservé :

http://www.orange-exchange.com (accès restreint) : site de travail collaboratif des agences qui gère le budget publicitaire d'Orange dans le monde.

Le site de travail collaboratif de l'Afii - Ministère de l'2conomie et des Finances (Agence Française pour les Investissements Internationaux).

http://www.simark-exchange.net : le site de veille concurrentielle de la maison mère et des filiales d'Hachette Collections (8 pays).",,,,,,,1995,0,2950,48.8749826,2.3491707,3,Cité Paradis,Paris 10e Arrondissement,Paris,paris,75010,Île-de-France,ile-de-france,,,France,FR,"3 cité paradis, 75010, paris, france",2008-11-20 10:07:19,php
9,INGENIANCE,"Spécialiste en Conseil et en Ingénierie des Systèmes d'information, notre entreprise vous accompagne dans une dynamique 'start up', forte d'une équipe expérimentée au service de ses clients. Notre succès est avant tout celui de nos équipes et de nos partenaires. Nous faisons appel aux compétences et au savoir-faire reconnus de chacun pour satisfaire au mieux toutes les attentes. Avec l'ambition de la réussite, nous attachons un soin particulier tant au confort de nos consultants qu'à l'écoute de nos clients.",,employees_20_99,http://www.noemiconseil.fr,,,,,0,2967,,,,,,,,,,,,,,,"paris la défense grande arche, 92044, paris, france",2006-01-04 17:18:13,php
,Portage salarial,Société de portage salarial,,,http://www.portage-plus.com,,,,2000,0,2999,48.8338492,2.3247034,149,Avenue du Maine,Paris,Paris,paris,75014,Île-de-France,ile-de-france,,,France,FR,"149, avenue du maine, 75014, paris, france",2006-01-06 08:46:03,php
9,Deletec,"Deletec est une société de service composée de plusieurs pôles d'expertise et spécialisé sur le pole infrastructure :

Assistance technique régie
Prestation d'expertise, d'audit en mode projet.
Support
Infogérance
DELETEC Institute ( Formateur agréé)
Solutions d’hébergements ( Cloud )",,employees_20_99,http://www.deletec.fr,,,,2000,0,3066,48.8814791,2.3059359,35,Rue de Prony,Paris 17e Arrondissement,Paris,paris,75017,Île-de-France,ile-de-france,,,France,FR,"35 rue de prony, 75017, paris, france",2006-01-10 14:33:21,php
9,GROUPE HN,"1983 : Naissance de HOCHBERG NIQUET SARL
 
1989 : Création de l'Institut de formation HN Institut, devenu la clef de voûte du Groupe HN
 
1990 : HOCHBERG NIQUET devient HN Services SA, voit aussi la création d'un département dédié aux prestations au forfait, prestations de TMA et aux premiers Centres de Services
 
1991 : Création de la Holding Groupe HN
 
2006 : Création d'H GRUP, en Roumanie (Bucarest), centre de fourniture de services Nearshore du Groupe HN.
Ouverture d'un Centre de Formation HN Institut à Bucarest
 
2009 : Création d'un Centre de Pilotage - Supervision 7J7 - 24H24 à Bourg-la-Reine (92)
 
2010 : Création d'H Group en Chine (Shanghai), centre de fourniture de services Offshore du Groupe HN.
Ouverture d'un Centre de Formation HN Institut à Shanghai.
Création d'un nouveau Centre de Pilotage - Supervision 7J7 - 24H24 à Shanghai",,employees_250_999,http://www.groupehn.com,,,,1983,0,3240,48.8379673,2.3817888,65,Rue de Bercy,Paris 12e Arrondissement,Paris,paris,75012,Île-de-France,ile-de-france,,,France,FR,"65 rue de bercy, 75012, paris, france",2006-01-19 22:24:37,php
,CONSEIL EN INFORMATIQUE DE GESTION,"EurXpert, société spécialisée sur les applications d'Oracle/PeopleSoft et de Business Intelligence (Microsoft PowerPivot, BO, Cognos, Hyperion, ...) recherche pour intervenir sur ses projets : 

- des consultants fonctionnels,
- des consultants techniques.

Vous justifiez d'une première expérience sur Peoplesoft (de 6 mois minimum). Dynamique et rigoureux (se), vous êtes orienté(e) 'service client' et désirez rejoindre au-delà de ce projet, une équipe jeune et expérimentée pour participer à de nombreux projets passionnants.

Nous recherchons des profils désireux de se construire un véritable projet professionnel autour des offres que nous proposons.

Venez nous rejoindre et partager l'excellence (www.eurxpert.fr).",,,http://www.eurxpert.fr,,,,2006,0,3307,48.8328152,2.2414271,,Avenue Desfeux,Rives de Seine,Boulogne-Billancourt,boulogne-billancourt,92100,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"2bis, avenue desfeux, 92100, boulogne, france",2008-12-08 15:42:46,php
,Consulting services and IT Solutions,"Since 1992, CSS is an European IT consulting company located in Belgium, France and Luxembourg focused on IT solutions.
We help companies to make permanent and significant improvements of their organization's performance.
We conduct your project from the business requirements to the go-live.
We build and deliver a continuous supporting organization.
We undertake your most difficult issues and serious challenges.
We help you to make better use of your solutions.

Our values: Expertise, Customer Satisfaction, Flexibility and Loyalty 

Our Services: Business analysis services, Integration Services, Business Intelligence Services",,,http://www.css.be,,,,1992,0,3408,,,,,,,,,,,,,,,"boulevard paepsem 11b, 1070, bruxelles, france",2008-12-12 16:30:09,php
7,UMALIS EXPERT,"UMALIS GROUP SA est une société française, créée en décembre 2008 par Christian PERSON. UMALIS GROUP est à ce jour la première société de portage salariale d'ingénieurs et d'experts en informatique.

Constituée de 13 sociétés, présente à Paris, Caudry (59), mais aussi Tunis et Bucarest, UMALIS a mis en place un laboratoire de recherche en sciences humaines et sociales. Le chiffre d'affaire cumulé de UMALIS est aujourd'hui de 10 M€, en croissance chaque année depuis 2012, de presque 40%.

UMALIS a développé récemment un GEOLOCALISATEUR, disponible sur son site pour trouver l'offre de mission la plus proche du lieu où vous vous trouvez. Le consultant peut aussi disposer d'une application originale, sous ANDROID, synchronisée avec son BUREAU EN LIGNE.",,employees_100_249,http://www.umalis.fr,,,,2008,0,3583,50.1242400,3.4112226,,Rue Roger Salengro,,Caudry,caudry,59540,Hauts-de-France,hauts-de-france,Nord,nord,France,FR,"10 rue roger salengro, 59540, caudry, france",2008-12-23 18:21:17,php
,Asset Technology,"Asset Technology est une société de service et de conseil spécialisée dans les marchés financiers. Nos clients, répartis à Paris, Londres, Bruxelles et Luxembourg sont notamment des Banques d’Investissement et des Asset Managers. 

Missions que nous proposons à des freelances :
- Assistance à Maîtrise d’Ouvrage et conseil métier
- Intégration de progiciels métiers (Murex, Summit, Sophis, Decalog…)
- Conception et développement sur les technologies les plus récentes
- Architecture et encadrement technique de projets.",,,http://www.asset.fr/,,,,1998,1,3654,,,,,,,,,,,,,,,"tour manhattan, 92095, paris la défense, france",2006-02-10 16:12:27,php
3,EVOLUTIC,"Créée il y a 30 ans, EVOLUTIC se positionne aujourd’hui comme le Leader de la Recherche et Sélection de compétences en informatique sur le Grand Rhône-Alpes.
Nous comptons parmi nos services :
- L’Assistance Technique
- La Sous-traitance Evolutive
- Le Recrutement
- Le Conseil (diagnostique et amélioration des performances, accompagnement stratégique)",,less_than_20_employees,http://evolutic.com,,,,1986,1,3715,,,,,,,,,,,,,,,"le central parc, 69100, villeurbanne, france",2006-02-14 15:10:29,php
9,Viseo,"VISEO (spécialiste de l’intégration des ERP SAP et Microsoft Dynamics depuis plus de 10 ans) recherche des consultants juniors et seniors, des chefs de projets ainsi que des managers. Intégrés au sein d'un pôle de compétence fonctionnelle (logistique, finance) ou technique du groupe VISEO, ils interviendront en mode projet sur des missions d’optimisation et d’intégration des processus métier et de mise en oeuvre d’ERP, chez des clients grands comptes et des PME, souvent en contexte international. 

VISEO – le spécialiste de l’ERP, de la BI et des architectures WEB et Objet compte 620 collaborateurs en France et Etranger, avec un CA 2012 de plus de 64 millions d’euros, sept implantations en France (Paris, Lyon, Grenoble, Marseille, Toulouse, Bordeaux et Morlaix) et cinq filiales à l’étranger (Casablanca, Munich, Hong-Kong, Singapour et New-York) pour accompagner le développement international de ses clients.",,employees_250_999,http://www.viseo.net,,,,1999,1,3802,48.8712697,2.3079488,38,Rue de Ponthieu,Paris 8e Arrondissement,Paris,paris,75008,Île-de-France,ile-de-france,,,France,FR,"38, rue de ponthieu, 75008, paris, france",2006-02-20 11:20:24,php
,A propos du Pôle Spectacles Fnac / Réseau France Billet :,"La Fnac est le 1er réseau de distribution d'événements culturels, sportifs et de loisirs en France au travers de ses magasins, de son site Web, et de son site mobile.",,,,,,,,1,3807,48.8236341,2.3896635,,Rue des Bateaux-Lavoirs,Ivry Port,Ivry-sur-Seine,ivry-sur-seine,94200,Île-de-France,ile-de-france,Val-de-Marne,val-de-marne,France,FR,"9 rue des bateaux-lavoirs, 94768, ivry-sur-seine, france",2009-01-07 10:11:36,php
9,ematiss,"eMATISS, créé en 2002,  est une Société de conseils et de services informatiques, spécialisée dans l'expertise J2EE - SAP - SYSTEMES & RESEAUX.

Interventions en France entière & Europe pour ses clients grands comptes dans les secteurs d'activités : Banque - Assurance - Industrie - Distribution - Services.

Siège social : 72 Boulevard Sebastopol - 75003 PARIS",,employees_20_99,http://www.ematiss.com,,,,2002,1,3824,48.8611512,2.3495492,,Boulevard de Sébastopol,Paris 1er Arrondissement,Paris,paris,,Île-de-France,ile-de-france,,,France,FR,"72 boulevard sebastopol, 75003, paris, france",2006-02-21 07:37:16,php
,PI MAAT,"PI MAAT a été créée en 2009 à l'initiative de Michaël PAUL.

Suite logique de son parcours professionnel dans le monde de l'informatique, PI MAAT est une Société de Services en Ingénierie Informatique spécialisée dans la conception et la gestion d'infrastructures serveurs, stockage et sauvegarde.

PI MAAT vous conseille, réalise et vous accompagne dans le choix et la mise en oeuvre de solutions les mieux adaptées à vos besoins.

PI MAAT se veut une société à taille humaine, basée sur une relation transparente et honnête vis-à-vis des clients et des partenaires, et une relation de confiance et de passion avec ses collaborateurs.

Le métier de PI MAAT est articulé autour de deux axes :
- un premier axe spécialisé pour les Grands Comptes dans les domaines de la Sauvegarde, du Stockage et de la Virtualisation.
Pour plus d'informations, venez ici : http://www.pimaat.com/Grands-Comptes-Prestation.pi

- un second axe couvrant l'ensemble des besoins pour les TPE, PME et ETI.
Pour plus d'informations, venez ici : http://www.pimaat.com/TPE-PME-ETI.pi

Pour plus d'information : http://www.pimaat.com/",,,http://www.pimaat.com,,,,2009,1,4274,48.8713154,2.3517093,16,Rue de l'Échiquier,Paris 10e Arrondissement,Paris,paris,75010,Île-de-France,ile-de-france,,,France,FR,"16 rue de l'echiquier, 75010, paris, france",2009-01-23 13:57:22,php
9,ABTEN,"Société de services informatiques orientée infrastructure technique (IT). Parce que la gestion d'un système d'information nécessite un savoir faire réactif, Abten vous accompagne au quotidien de votre activité SI. La satisfaction cliente étant notre priorité, nous proposons des contrats de services évolutifs, qui confirment notre qualité de service.",,less_than_20_employees,http://www.abten.com,,,,2000,1,4427,49.0241811,3.0204318,,Rue Albert Thomas,,Meaux,meaux,77440,Île-de-France,ile-de-france,Seine-et-Marne,seine-et-marne,France,FR,"10 rue albert thomas, 77440, lizy sur ourcq, france",2009-01-29 04:48:49,php
9,ECI Conseils,"Société de Service en Ingénierie Informatique depuis 1998, nous intervenons dans l'Intégration de ressources humaines.

Notre vocation est d’aider nos clients à développer des avantages concurrentiels dans leurs marchés, en mettant en oeuvre les technologies de l’information qui répondent le mieux aux exigences de leurs activités économiques et à leur organisation.

Nous procurons à nos clients une valeur ajoutée au travers de la gamme de nos services de formation, management de systèmes, de conseil, de développement et d’intégration de systèmes et d’expertise réseaux.
Nous intervenons essentiellement auprès de nos confrères, les autres SSII, les Editeurs de Logiciels, d'intégrateurs et de VAR.",,less_than_20_employees,http://www.eci-conseils.com,,,,1998,1,4456,,,,,,,,,,,,,,,"41 avenue de l'europe, 78147, vélizy cedex, france",2006-03-20 11:12:50,php
9,Cadix Consulting,"Cadix est une société de conseil spécialisée dans les domaines Banque/Finance/Assurance.

Notre vocation est de fournir de l'assistance de qualité à la Maîtrise d'Ouvrage ou la Maîtrise d'Oeuvre dans les domaines fonctionnels cités.

Nos interventions se font en salle des marchés, en asset management, en banque de détail, en société de gestion de crédit ainsi que dans les domaines de l'assurance.

La société a taille humaine a été créée par des consultants, pour des consultants.

L'ensemble de l'équipe Cadix possède une double compétence technique et fonctionnelle lui permettant une meilleure écoute ainsi qu'une meilleure appréhension de la problématique de ses clients et consultants.",,less_than_20_employees,http://www.cadix.biz,,,,2006,1,4537,48.8805759,2.3269719,57,Rue d'Amsterdam,Paris 8e Arrondissement,Paris,paris,75009,Île-de-France,ile-de-france,,,France,FR,"57 rue d'amsterdam, 75009, paris, france",2006-03-23 20:15:50,php
,Spécialiste de la construction de projets Java / J2EE,"En 12 ans de R&D, de capitalisation d'expériences projets et de missions d'expertise, Objectif dispose d'un niveau de maturité permettant de fabriquer industriellement des projets faisant intervenir Java J2ee dans une architecture globale

La maturité tout d'abord de la démarche projet basée sur la notation UML et des outils associés (RSA d'IBM notamment). La maturité du processus de fabrication, basé sur le principe de la Software Factory, amenant une plate-forme et une organisation professionnelle du même niveau que sur Mainframe. La maturité des acteurs du projet qui ont vécu des expériences projets et ont intégré les bonnes pratiques de conception et de développement.

Dans ce cadre mature, la maîtrise des délais projets et de la performance d'une application J2EE deviennent accessibles et surtout reproductibles.",,,http://www.objectif-informatique.fr,,,,1997,1,4840,48.8805138,2.3153073,101,Rue de Miromesnil,Paris 8e Arrondissement,Paris,paris,75008,Île-de-France,ile-de-france,,,France,FR,"101 rue de miromesnil, 75008, paris, france",2009-02-11 15:17:16,php
9,task informatic,"Freelance, pourquoi travailler avec TASK ?

1. Excellente collaboration TASK/Freelance :

Nous souhaitons devenir votre contact SSII privilégié et envisageons une collaboration à long terme avec vous.

35% de nos contrats sont assurés par nos consultants freelances. L’équipe commerciale est composée de 6 ingénieurs d’affaires. Ces derniers sont en permanence au courant de la disponibilité des consultants indépendants grâce au suivi de notre Chargée de relations Freelance. Nous anticipons vos fins de missions et vous offrons une optimisation de votre planning.

2. Client direct, meilleure gestion, meilleur gain


3. Sécurité et stabilité de mission:

SSII depuis 1981, TASK fait partie des fournisseurs référencés/agréés chez les principaux clients grands comptes. Les missions sont souvent de longues durées.

Consultez nos AOs sur www.freelance-task.com",,employees_100_249,http://www.taskinfo.com,,,,1981,1,4882,48.8956154,2.2946544,16,Rue Trézel,,Levallois-Perret,levallois-perret,92300,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"16 rue trézel, 92300, levallois, france",2006-04-10 09:25:49,php
,CINESOFTWARE,"La société Cinesoftware est présente sur le marché
de l'informatique depuis 2004.
Notre offre s'articule autour de deux axes complémentaires :

- EDITION DE LOGICIELS: 
. Téranga (remontée de recettes aux ayants droits)
. Aïda (distribution en salle)
. Katia (gestion de catalogues) destines au
monde de l'audiovisuel.

- PRESTATION INTELLECTUELLE:
. Assistance à maîtrise d'oeuvre
. Assistance à maîtrise d'ouvrage
. Consulting technique et métier
. Pré-embauche.

Dans les domaines technologiques suivants:
- Client serveur à n tiers autour des bases de données (Oracle, Sybase,SQLServeur, DB2).
- Architectures distribuées autour des technologies objet (Java, C  ,.Net); et les serveurs d'application Weblogic, Websphere, Tomcat, Jrun...
- Le décisionnel autour de Business objet et Cognos.
- La production et l'exploitation englobant les systèmes, réseaux et administration SGBDR.

En fonction des besoins exprimés, nous tentons de proposer la ressource la mieux adaptée.",,,http://www.cinesoftware.com,,,,2004,1,5102,48.8911540,2.0900838,,Boulevard Victor Hugo,,Saint-Germain-en-Laye,saint-germain-en-laye,78100,Île-de-France,ile-de-france,Yvelines,yvelines,France,FR,"11 boulevard victor hugo, 78100, st germain en laye, france",2009-06-22 11:21:31,php
,notre société,"Eureka ITS est une jeune société en pleine expansion, basée au Luxembourg (www.eureka-its.com) . Nous avons une équipe de 30 consultants en mission tant en Belgique, au Luxembourg et en Allemagne. Notre entreprise est dynamique et reste à l'écoute de ses consultants. En effet, nous faisons tout pour que nos consultants se sentent bien dans leur mission en leur offrant un encadrement toujours présent.  

Nos principaux  clients du secteur public sont les institutions publiques fédérales, régionales luxembourgeoises et belges ainsi que les Institutions européennes et dans le secteur privé, nos principaux clients ressortent du secteur bancaire. 

Nous recevons de fréquentes demandes pour des missions nécessitant tout type de profils informatiques (Chefs de projets, Analystes, Développeurs, Administrateurs réseaux et applications, Testeurs,....) dans divers domaines d'expertise (Oracle, Java, Unix, Windows, SAP, SAS,...) se déroulant tant en Belgique, en France, au Luxembourg, en Allemagne qu'aux Pays-Bas.
 
Eureka-ITS souhaite le meilleur pour ses consultants. Cela passe tant par un salaire attractif combiné à des avantages en nature laissés au choix des salariés (voiture de société, carte essence, assurance complémentaire, frais de représentation, frais de repas, intervention dans les frais de GSM, Internet ...) que par un encadrement interne à l'entreprise efficace et efficient. 

Notre principal souci est le bien-être de notre consultant dans notre société et dans sa mission. Nous sommes donc toujours à son écoute. Notre département Ressources Humaines met tout en oeuvre pour améliorer le bien-être de ses collaborateurs (repas d'entreprises, évaluation, conseils en droit social,...).  

Nous essayons donc d'être le plus réactif possible tant vis-à-vis de nos clients, de nos consultants que de nos futurs consultants. Nous pouvons vous proposer de travailler pour nous en tant qu'employé (sous contrat à durée indéterminée ou déterminée, à votre convenance) ou comme freelance.",,,http://www.eureka-its.com,,,,2006,0,5245,49.5533348,5.8422566,,Rue de l'Industrie,,Pétange,petange,4823,,,Canton Esch-sur-Alzette,canton-esch-sur-alzette,Luxembourg,LU,"1, rue de l'industrie, l-4823, rodange, luxembourg",2009-02-23 14:36:52,php
9,ASSIGRAPH International (Pacte novation),"PACTE NOVATION est une société d’ingénierie logicielle pluridisciplinaire, intervenant dans des secteurs d’activités très variés comme le transport, la banque-finance, les télécommunications, l’énergie, l’industrie et le tertiaire. Notre savoir-faire, reconnu auprès de clients grands comptes, nous permet d’intervenir sur des applications à haute valeur ajoutée. 

Domaines d’expertise:
 - Architecture et Technologies Objets
 - Automatisation de processus de gestion en technologie Workflow
 - Aide à la décision
 - Internet et Solutions de Gestion de Contenu
 - Interfaces Homme/Machine et Ergonomie
 - Systèmes d’Informations Géographiques (SIG)
 - Temps réel et embarqué
 - Schématique intelligente et ingénierie graphique
 - Éditeur de produits d’automatisation de tests",,employees_100_249,https://www.pactenovation.fr,,,,1994,0,5263,48.8203887,2.2505648,2,Rue du Docteur Lombard,Quartier La Ferme / Les Îles / Les Chartreux,Issy-les-Moulineaux,issy-les-moulineaux,92130,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"2 rue du docteur lombard, 92130, issy-les-moulineaux, france",2006-05-04 15:55:59,php
,Celerial Consulting,Société d'édition de site web,,,http://www.valten.fr,,,,2007,0,5459,48.9688429,2.3055125,,Boulevard Cotte,,Enghien-les-Bains,enghien-les-bains,95880,Île-de-France,ile-de-france,Val-d'Oise,val-d-oise,France,FR,"1 bis bd cotte, 95880, enghien les bains, france",2006-05-19 10:33:36,php
,Micropole univers,"Société de conseil, d'ingénierie et de formation spécialisée dans les domaines de la Business Intelligence, l'E-business et les CRM.
Notre organistion permet une intevention adaptée à tous vos besoins sur chaque phase de vos projets.",,,http://www.micropole-univers.com/,,,,1987,0,5461,48.8818615,2.3672795,,Rue La Fayette,Paris 10e Arrondissement,Paris,paris,75010,Île-de-France,ile-de-france,,,France,FR,"100 rue lafayette, 75010, paris, france",2006-05-19 13:11:58,php
